0.55,0.45
0.583333333333,0.416666666667
0.583333333333,0.416666666667
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.264126149803,0.735873850197
0.288694343752,0.711305656248
0.188074598122,0.811925401878
0.215928882837,0.784071117163
0.215928882837,0.784071117163
0.215928882837,0.784071117163
0.215928882837,0.784071117163
0.215928882837,0.784071117163
0.0713401807849,0.928659819215
0.0713401807849,0.928659819215
0.042498897832,0.957501102168
0.0357493181026,0.964250681897
0.0382773276423,0.961722672358
0.0399477020225,0.960052297977
0.0725667771172,0.927433222883
0.0412590435317,0.958740956468
0.0412590435317,0.958740956468
0.0365826105895,0.963417389411
0.0466229650662,0.953377034934
0.0424562356486,0.957543764351
0.0754436516716,0.924556348328
0.676835149631,0.323164850369
0.676835149631,0.323164850369
0.733133693906,0.266866306094
0.783388500483,0.216611499517
0.756546627306,0.243453372694
0.833884532811,0.166115467189
0.680864101072,0.319135898928
0.98533811023,0.0146618897705
0.987110302366,0.0128896976344
0.987110302366,0.0128896976344
0.972887846198,0.0271121538025
0.96284751165,0.0371524883502
0.942567309596,0.0574326904045
0.950364738711,0.0496352612888
0.943331022742,0.0566689772581
0.933817586771,0.066182413229
0.891978460966,0.108021539034
0.93037179311,0.06962820689
0.924184360432,0.0758156395681
0.92365384977,0.0763461502299
0.915521235599,0.0844787644007
0.904944608571,0.0950553914294
0.931375352728,0.0686246472723
0.93448840794,0.0655115920599
0.928104241363,0.0718957586371
0.93543722866,0.0645627713399
0.89881630952,0.10118369048
0.839975797235,0.160024202765
0.717118956862,0.282881043138
0.794961914589,0.205038085411
0.626059286385,0.373940713615
0.648233161487,0.351766838513
0.650488558746,0.349511441254
0.652737241969,0.347262758031
0.48210172819,0.51789827181
0.480763091769,0.519236908231
0.568377625863,0.431622374137
0.447182740778,0.552817259222
0.492280409936,0.507719590064
0.474908040493,0.525091959507
0.438222250245,0.561777749755
0.439588778596,0.560411221404
0.428243675695,0.571756324305
0.397764148123,0.602235851877
0.477421408406,0.522578591594
0.495180172117,0.504819827883
0.521993755027,0.478006244973
0.505704672052,0.494295327948
0.499592145728,0.500407854272
0.797902192413,0.202097807587
0.802406765974,0.197593234026
0.804152866694,0.195847133306
0.689600225126,0.310399774874
0.680240889184,0.319759110816
0.61067620776,0.38932379224
0.587792064211,0.412207935789
0.618324349012,0.381675650988
0.580240853489,0.419759146511
0.367768720408,0.632231279592
0.196650120817,0.803349879183
0.0933900564175,0.906609943582
0.0729481648314,0.927051835169
0.112949892704,0.887050107296
0.101958627429,0.898041372571
0.101958627429,0.898041372571
0.107279827264,0.892720172736
0.125905904281,0.874094095719
0.118446469514,0.881553530486
0.103850723383,0.896149276617
0.0996300535449,0.900369946455
0.0889023701503,0.91109762985
0.119349235789,0.880650764211
0.104773263528,0.895226736472
0.111631587784,0.888368412216
0.12272539696,0.87727460304
0.120117088273,0.879882911727
0.350587867364,0.649412132636
0.283210993621,0.716789006379
0.263941597427,0.736058402573
0.266093912372,0.733906087628
0.16400362412,0.83599637588
0.126368183132,0.873631816868
0.116215249201,0.883784750799
0.130648379939,0.869351620061
0.103900130518,0.896099869482
0.0900273109537,0.909972689046
0.0778458865988,0.922154113401
0.0279011127717,0.972098887228
0.0217836434019,0.978216356598
0.00854341437553,0.991456585624
0.00728754092562,0.992712459074
0.00166860837577,0.998331391624
0.00160143352858,0.998398566471
